reference_number,inn,cas_number,ec_number,regulation,regulated_by,other_regulations,sccs_opinions,chemical_name,identified_ingredients,cmr,update_date
1291,"(8-[(4-Amino-2-nitrophenyl)azo]-7-hydroxy-2-naphthyl)trimethylammonium and its salts, (except Basic Red 118 as impurity in Basic brown 17), when used as a substance in hair dye products",71134-97-9,275-216-3,"(EC) 2009/1223",,"Opinion concerning Use of Permanent Hair Dyes and Bladder Cancer - Updated 2004,Opinion concerning Hair Dyes without File submitted,Opinion on Personal Use of Hair Dyes and Cancer Risk,Opinion on the Use of Permanent Hair Dyes and Bladder Cancer Risk,Assessment Strategies for Hair Dyes",,"BASIC RED 118",,21/10/2010
1292,"5-((4-(Dimethylamino)phenyl)azo)-1,4-dimethyl-1H-1,2,4-triazolium and its salts, when used as a substance in hair dye products",12221-52-2,-,"(EC) 2009/1223",,"Opinion concerning Use of Permanent Hair Dyes and Bladder Cancer - Updated 2004,Opinion concerning Hair Dyes without File submitted,Opinion on Personal Use of Hair Dyes and Cancer Risk,Opinion on the Use of Permanent Hair Dyes and Bladder Cancer Risk,Assessment Strategies for Hair Dyes",,"BASIC RED 22",,21/10/2010
1293,"m-Phenylenediamine, 4-(phenylazo)-, and its salts, when used as a substance in hair dye products",495-54-5,207-803-7,"(EC) 2009/1223","(EC) 2009/790","Opinion concerning Use of Permanent Hair Dyes and Bladder Cancer - Updated 2004,Opinion concerning Hair Dyes without File submitted,Opinion on Personal Use of Hair Dyes and Cancer Risk,Opinion on the Use of Permanent Hair Dyes and Bladder Cancer Risk,Assessment Strategies for Hair Dyes",,"BASIC ORANGE 2,,,,,,,,,","Mutagenic Cat. 2()",07/01/2011
1294,"1,3-Benzenediamine, 4-methyl-6-(phenylazo)- and its salts, when used as a substance in hair dye products",4438-16-8,224-654-3,"(EC) 2009/1223",,"Opinion concerning Use of Permanent Hair Dyes and Bladder Cancer - Updated 2004,Opinion concerning Hair Dyes without File submitted,Opinion on Personal Use of Hair Dyes and Cancer Risk,Opinion on the Use of Permanent Hair Dyes and Bladder Cancer Risk,Assessment Strategies for Hair Dyes",,"BASIC ORANGE 1",,15/10/2010
1295,"2,7-Naphthalenedisulfonic acid, 5-(acetylamino)-4-hydroxy-3-((2-methylphenyl)azo)- and its salts, when used as a substance in hair dye products",6441-93-6,229-231-7,"(EC) 2009/1223",,"Opinion concerning Use of Permanent Hair Dyes and Bladder Cancer - Updated 2004,Opinion concerning Hair Dyes without File submitted,Opinion on Personal Use of Hair Dyes and Cancer Risk,Opinion on the Use of Permanent Hair Dyes and Bladder Cancer Risk,Assessment Strategies for Hair Dyes",,"ACID RED 35",,21/10/2010
1296,"4,4'-[(4-Methyl-1,3-phenylene)bis(azo)]bis[6-methyl-1,3-benzenediamine] (Basic Brown 4) and its salts, when used as a substance in hair dye products",4482-25-1,224-764-1,"(EC) 2009/1223",,"Opinion concerning Use of Permanent Hair Dyes and Bladder Cancer - Updated 2004,Opinion concerning Hair Dyes without File submitted,Opinion on Personal Use of Hair Dyes and Cancer Risk,Opinion on the Use of Permanent Hair Dyes and Bladder Cancer Risk,Assessment Strategies for Hair Dyes",,"BASIC BROWN 4",,21/10/2010
1297,"Benzenaminium, 3-[[(4-[[diamino(phenylazo)phenyl]azo]-2-methylphenyl]azo]-N,N,N-trimethyl- and its salts, when used as a substance in hair dye products",83803-99-0,280-920-9,"(EC) 2009/1223",,"Opinion concerning Use of Permanent Hair Dyes and Bladder Cancer - Updated 2004,Opinion concerning Hair Dyes without File submitted,Opinion on Personal Use of Hair Dyes and Cancer Risk,Opinion on the Use of Permanent Hair Dyes and Bladder Cancer Risk,Assessment Strategies for Hair Dyes",,"HC BROWN NO. 2",,21/10/2010
1298,"Benzenaminium, 3-[[(4-[[diamino(phenylazo)phenyl]azo]-1-naphthalenyl]azo]-N,N,N-trimethyl- and its salts, when used as a substance in hair dye products",83803-98-9,280-919-3,"(EC) 2009/1223",,"Opinion concerning Use of Permanent Hair Dyes and Bladder Cancer - Updated 2004,Opinion concerning Hair Dyes without File submitted,Opinion on Personal Use of Hair Dyes and Cancer Risk,Opinion on the Use of Permanent Hair Dyes and Bladder Cancer Risk,Assessment Strategies for Hair Dyes",,"HC BROWN NO. 1",,15/10/2010
1299,"Ethanaminium, N-(4-[(4-(diethylamino)phenyl)phenylmethylene]-2,5-cyclohexadien-1-ylidine)-N-ethyl- and its salts, when used as a substance in hair dye products",633-03-4,211-190-1,"(EC) 2009/1223",,"Opinion concerning Use of Permanent Hair Dyes and Bladder Cancer - Updated 2004,Opinion concerning Hair Dyes without File submitted,Opinion on Personal Use of Hair Dyes and Cancer Risk,Opinion on the Use of Permanent Hair Dyes and Bladder Cancer Risk,Assessment Strategies for Hair Dyes",,"BASIC GREEN 1",,21/10/2010
1300,"9,10-Anthracenedione, 1-[(2-hydroxyethyl)amino]-4-(methylamino)-, and its derivatives and salts, when used as a substance in hair dye products","2475-46-9 / 86722-66-9","219-604-2 / 289-276-3","(EC) 2009/1223",,"Opinion concerning Use of Permanent Hair Dyes and Bladder Cancer - Updated 2004,Opinion concerning Hair Dyes without File submitted,Opinion on Personal Use of Hair Dyes and Cancer Risk,Opinion on the Use of Permanent Hair Dyes and Bladder Cancer Risk,Assessment Strategies for Hair Dyes",,"DISPERSE BLUE 3",,21/10/2010
1301,"1,4-Diamino-2-methoxy-9,10-anthracenedione (Disperse Red 11) and its salts, when used as a substance in hair dye products",2872-48-2,220-703-8,"(EC) 2009/1223",,"Opinion concerning Use of Permanent Hair Dyes and Bladder Cancer - Updated 2004,Opinion concerning Hair Dyes without File submitted,Opinion on Personal Use of Hair Dyes and Cancer Risk,Opinion on the Use of Permanent Hair Dyes and Bladder Cancer Risk,Assessment Strategies for Hair Dyes",,"DISPERSE RED 11",,21/10/2010
1302,"1,4-Dihydroxy-5,8-bis[(2-hydroxyethyl)amino]anthraquinone (Disperse Blue 7) and its salts, when used as a substance in hair dye products",3179-90-6,221-666-0,"(EC) 2009/1223",,"Opinion concerning Use of Permanent Hair Dyes and Bladder Cancer - Updated 2004,Opinion concerning Hair Dyes without File submitted,Opinion on Personal Use of Hair Dyes and Cancer Risk,Opinion on the Use of Permanent Hair Dyes and Bladder Cancer Risk,Assessment Strategies for Hair Dyes",,"DISPERSE BLUE 7",,21/10/2010
1303,"1-[(3-Aminopropyl)amino]-4-(methylamino)anthraquinone and its salts, when used as a substance in hair dye products",22366-99-0,244-938-0,"(EC) 2009/1223",,"Opinion concerning Use of Permanent Hair Dyes and Bladder Cancer - Updated 2004,Opinion concerning Hair Dyes without File submitted,Opinion on Personal Use of Hair Dyes and Cancer Risk,Opinion on the Use of Permanent Hair Dyes and Bladder Cancer Risk,Assessment Strategies for Hair Dyes",,"HC BLUE NO. 8",,15/10/2010
1304,"N-[6-[(2-Chloro-4-hydroxyphenyl)imino]-4-methoxy-3-oxo-1,4-cyclohexadien-1-yl]acetamide (HC Yellow No 8) and its salts, when used as a substance in hair dye products",66612-11-1,266-424-5,"(EC) 2009/1223",,"Opinion concerning Use of Permanent Hair Dyes and Bladder Cancer - Updated 2004,Opinion concerning Hair Dyes without File submitted,Opinion on Personal Use of Hair Dyes and Cancer Risk,Opinion on the Use of Permanent Hair Dyes and Bladder Cancer Risk,Assessment Strategies for Hair Dyes",,"HC YELLOW NO. 8",,21/10/2010
1305,"[6-[[3-Chloro-4-(methylamino)phenyl]imino]-4-methyl-3-oxocyclohexa-1,4-dien-1-yl]urea (HC Red No 9) and its salts, when used as a substance in hair dye products",56330-88-2,260-116-4,"(EC) 2009/1223",,"Opinion concerning Use of Permanent Hair Dyes and Bladder Cancer - Updated 2004,Opinion concerning Hair Dyes without File submitted,Opinion on Personal Use of Hair Dyes and Cancer Risk,Opinion on the Use of Permanent Hair Dyes and Bladder Cancer Risk,Assessment Strategies for Hair Dyes",,"HC RED NO. 9",,21/10/2010
1306,"Phenothiazin-5-ium, 3,7-bis(dimethylamino)- and its salts, when used as a substance in hair dye products",61-73-4,200-515-2,"(EC) 2009/1223",,"Opinion concerning Use of Permanent Hair Dyes and Bladder Cancer - Updated 2004,Opinion concerning Hair Dyes without File submitted,Opinion on Personal Use of Hair Dyes and Cancer Risk,Opinion on the Use of Permanent Hair Dyes and Bladder Cancer Risk,Assessment Strategies for Hair Dyes",,"BASIC BLUE 9",,15/10/2010
1307,"4,6-Bis(2-hydroxyethoxy)-m-phenylenediamine and its salts, when used as a substance in hair dye products",94082-85-6,-,"(EC) 2009/1223",,"Opinion concerning Use of Permanent Hair Dyes and Bladder Cancer - Updated 2004,Opinion concerning Hair Dyes without File submitted,Opinion on Personal Use of Hair Dyes and Cancer Risk,Opinion on the Use of Permanent Hair Dyes and Bladder Cancer Risk,Assessment Strategies for Hair Dyes",,"4,6-BIS(2-HYDROXYETHOXY)-m-PHENYLENEDIAMINE HCl,4,6-BIS(2-HYDROXYETHOXY)-m-PHENYLENEDIAMINE",,15/10/2010
1308,"5-Amino-2,6-dimethoxy-3-hydroxypyridine and its salts, when used as a substance in hair dye products",104333-03-1,-,"(EC) 2009/1223",,"Opinion concerning Use of Permanent Hair Dyes and Bladder Cancer - Updated 2004,Opinion concerning Hair Dyes without File submitted,Opinion on Personal Use of Hair Dyes and Cancer Risk,Opinion on the Use of Permanent Hair Dyes and Bladder Cancer Risk,Assessment Strategies for Hair Dyes",,"5-AMINO-2,6-DIMETHOXY-3-HYDROXYPYRIDINE",,21/10/2010
1309,"4,4'-Diaminodiphenylamine and its salts, when used as a substance in hair dye products",537-65-5,208-673-4,"(EC) 2009/1223",,"Opinion concerning Use of Permanent Hair Dyes and Bladder Cancer - Updated 2004,Opinion concerning Hair Dyes without File submitted,Opinion on Personal Use of Hair Dyes and Cancer Risk,Opinion on the Use of Permanent Hair Dyes and Bladder Cancer Risk,Assessment Strategies for Hair Dyes","1,4-Benzenediamine, N1-(4-aminophenyl)-; Indamine 
","4,4'-DIAMINODIPHENYLAMINE,4,4'-DIAMINODIPHENYLAMINE SULFATE",,21/10/2010
1310,"4-Diethylamino-o-toluidine and its salts, when used as a substance in hair dye products","148-71-0 / 24828-38-4 / 2051-79-8","205-722-1 / 246-484-9 / 218-130-3","(EC) 2009/1223",,"Opinion concerning Use of Permanent Hair Dyes and Bladder Cancer - Updated 2004,Opinion concerning Hair Dyes without File submitted,Opinion on Personal Use of Hair Dyes and Cancer Risk,Opinion on the Use of Permanent Hair Dyes and Bladder Cancer Risk,Assessment Strategies for Hair Dyes",,"N,N-DIETHYLTOLUENE-2,5-DIAMINE HCl",,21/10/2010
1311,"N,N-Diethyl-p-phenylenediamine and its salts, when used as a substance in hair dye products","93-05-0 / 6065-27-6 / 6283-63-2","202-214-1 / 227-995-6 / 228-500-6","(EC) 2009/1223",,"Opinion concerning Use of Permanent Hair Dyes and Bladder Cancer - Updated 2004,Opinion concerning Hair Dyes without File submitted,Opinion on Personal Use of Hair Dyes and Cancer Risk,Opinion on the Use of Permanent Hair Dyes and Bladder Cancer Risk,Assessment Strategies for Hair Dyes",,"N,N-DIETHYL-p-PHENYLENEDIAMINE SULFATE,N,N-DIETHYL-p-PHENYLENEDIAMINE",,21/10/2010
1312,"N,N-Dimethyl-p-phenylenediamine and its salts, when used as a substance in hair dye products","99-98-9 / 6219-73-4","202-807-5 / 228-292-7","(EC) 2009/1223",,"Opinion concerning Use of Permanent Hair Dyes and Bladder Cancer - Updated 2004,Opinion concerning Hair Dyes without File submitted,Opinion on Personal Use of Hair Dyes and Cancer Risk,Opinion on the Use of Permanent Hair Dyes and Bladder Cancer Risk,Assessment Strategies for Hair Dyes",,"N,N-DIMETHYL-p-PHENYLENEDIAMINE,N,N-DIMETHYL-p-PHENYLENEDIAMINE SULFATE",,21/10/2010
1313,"Toluene-3,4-diamine and its salts, when used as a substance in hair dye products",496-72-0,207-826-2,"(EC) 2009/1223",,"Opinion concerning Use of Permanent Hair Dyes and Bladder Cancer - Updated 2004,Opinion concerning Hair Dyes without File submitted,Opinion on Personal Use of Hair Dyes and Cancer Risk,Opinion on the Use of Permanent Hair Dyes and Bladder Cancer Risk,Assessment Strategies for Hair Dyes",,"TOLUENE-3,4-DIAMINE",,21/10/2010
1314,"2,4-Diamino-5-methylphenoxyethanol and its salts, when used as a substance in hair dye products","141614-05-3 / 113715-27-8",-,"(EC) 2009/1223",,"Opinion concerning Use of Permanent Hair Dyes and Bladder Cancer - Updated 2004,Opinion concerning Hair Dyes without File submitted,Opinion on Personal Use of Hair Dyes and Cancer Risk,Opinion on the Use of Permanent Hair Dyes and Bladder Cancer Risk,Assessment Strategies for Hair Dyes,Opinion on 2,4-Diamino-5-methylphenoxyethanol HCl",,"2,4-DIAMINO-5-METHYLPHENOXYETHANOL HCl,2,4-DIAMINO-5-METHYLPHENOXYETHANOL",,21/10/2010
1315,"6-Amino-o-cresol and its salts, when used as a substance in hair dye products",17672-22-9,-,"(EC) 2009/1223",,"Opinion concerning Use of Permanent Hair Dyes and Bladder Cancer - Updated 2004,Opinion concerning Hair Dyes without File submitted,Opinion on Personal Use of Hair Dyes and Cancer Risk,Opinion on the Use of Permanent Hair Dyes and Bladder Cancer Risk,Assessment Strategies for Hair Dyes",,6-AMINO-o-CRESOL,,21/10/2010
1316,"Hydroxyethylaminomethyl-p-aminophenol and its salts, when used as a substance in hair dye products","110952-46-0 / 135043-63-9",-,"(EC) 2009/1223",,"Opinion concerning Use of Permanent Hair Dyes and Bladder Cancer - Updated 2004,Opinion concerning Hair Dyes without File submitted,Opinion on Personal Use of Hair Dyes and Cancer Risk,Opinion on the Use of Permanent Hair Dyes and Bladder Cancer Risk,Assessment Strategies for Hair Dyes",,"HYDROXYETHYLAMINOMETHYL-p-AMINOPHENOL,HYDROXYETHYLAMINOMETHYL-p-AMINOPHENOL HCl",,21/10/2010
1317,"2-Amino-3-nitrophenol and its salts, when used as a substance in hair dye products",603-85-0,210-060-1,"(EC) 2009/1223",,"Opinion concerning Use of Permanent Hair Dyes and Bladder Cancer - Updated 2004,Opinion concerning Hair Dyes without File submitted,Opinion on Personal Use of Hair Dyes and Cancer Risk,Opinion on the Use of Permanent Hair Dyes and Bladder Cancer Risk,Assessment Strategies for Hair Dyes,Opinion on 2-Amino-3-nitrophenol",,2-AMINO-3-NITROPHENOL,,21/10/2010
1318,"2-Chloro-5-nitro-N-hydroxyethyl-p-phenylenediamine and its salts, when used as a substance in hair dye products",50610-28-1,256-652-3,"(EC) 2009/1223",,"Opinion concerning Use of Permanent Hair Dyes and Bladder Cancer - Updated 2004,Opinion concerning Hair Dyes without File submitted,Opinion on Personal Use of Hair Dyes and Cancer Risk,Opinion on the Use of Permanent Hair Dyes and Bladder Cancer Risk,Assessment Strategies for Hair Dyes,Opinion on 1-Amino-2-nitro-4-(beta-hydroxyethyl)amino-5-chlorobenzene",,2-CHLORO-5-NITRO-N-HYDROXYETHYL-P-PHENYLENEDIAMINE,,21/10/2010
1319,"2-Nitro-p-phenylenediamine and its salts, when used as a substance in hair dye products","5307-14-2 / 18266-52-9 / 68239-83-8","226-164-5 / 242-144-9 / 269-477-2","(EC) 2009/1223",,"Opinion concerning Use of Permanent Hair Dyes and Bladder Cancer - Updated 2004,Opinion on Personal Use of Hair Dyes and Cancer Risk,Opinion on the Use of Permanent Hair Dyes and Bladder Cancer Risk,Assessment Strategies for Hair Dyes",,"2-NITRO-p-PHENYLENEDIAMINE,2-NITRO-p-PHENYLENEDIAMINE DIHYDROCHLORIDE,2-NITRO-P-PHENYLENEDIAMINE SULFATE",,08/12/2010
1320,"Hydroxyethyl-2,6-dinitro-p-anisidine and its salts, when used as a substance in hair dye products",122252-11-3,-,"(EC) 2009/1223",,"Opinion concerning Use of Permanent Hair Dyes and Bladder Cancer - Updated 2004,Assessment Strategies for Hair Dyes",,"HYDROXYETHYL-2,6-DINITRO-p-ANISIDINE",,21/10/2010
1321,"6-Nitro-2,5-pyridinediamine and its salts, when used as a substance in hair dye products",69825-83-8,-,"(EC) 2009/1223",,"Opinion concerning Use of Permanent Hair Dyes and Bladder Cancer - Updated 2004,Opinion concerning Hair Dyes without File submitted,Opinion on Personal Use of Hair Dyes and Cancer Risk,Opinion on the Use of Permanent Hair Dyes and Bladder Cancer Risk,Assessment Strategies for Hair Dyes,Opinion on 6-Nitro-2,5-pyridinediamine",,"6-NITRO-2,5-PYRIDINEDIAMINE",,21/10/2010
1322,"Phenazinium, 3,7-diamino-2,8-dimethyl-5-phenyl- and its salts, when used as a substance in hair dye products",477-73-6,207-518-8,"(EC) 2009/1223",,"Opinion concerning Use of Permanent Hair Dyes and Bladder Cancer - Updated 2004,Opinion concerning Hair Dyes without File submitted,Opinion on Personal Use of Hair Dyes and Cancer Risk,Opinion on the Use of Permanent Hair Dyes and Bladder Cancer Risk,Assessment Strategies for Hair Dyes",,"BASIC RED 2",,21/10/2010
1323,"3-Hydroxy-4-[(2-hydroxynaphthyl)azo]-7-nitronaphthalene-1-sulphonic acid and its salts, when used as a substance in hair dye products","16279-54-2 / 5610-64-0","240-379-1 / 227-029-3","(EC) 2009/1223",,"Opinion concerning Use of Permanent Hair Dyes and Bladder Cancer - Updated 2004,Opinion concerning Hair Dyes without File submitted,Opinion on Personal Use of Hair Dyes and Cancer Risk,Opinion on the Use of Permanent Hair Dyes and Bladder Cancer Risk,Assessment Strategies for Hair Dyes",,"ACID BLACK 52",,21/10/2010
1324,"3-[(2-nitro-4-(trifluoromethyl)phenyl)amino]propane-1,2-diol (HC Yellow No 6) and its salts, when used as a substance in hair dye products",104333-00-8,410-010-0,"(EC) 2009/1223",,"Opinion concerning Use of Permanent Hair Dyes and Bladder Cancer - Updated 2004,Opinion concerning Hair Dyes without File submitted,Opinion on Personal Use of Hair Dyes and Cancer Risk,Opinion on the Use of Permanent Hair Dyes and Bladder Cancer Risk,Assessment Strategies for Hair Dyes",,"HC YELLOW NO. 6",,21/10/2010
1325,"2-[(4-Chloro-2-nitrophenyl)amino]ethanol (HC Yellow No 12) and its salts, when used as a substance in hair dye products",59320-13-7,-,"(EC) 2009/1223",,"Opinion concerning Use of Permanent Hair Dyes and Bladder Cancer - Updated 2004,Opinion on Personal Use of Hair Dyes and Cancer Risk,Opinion on the Use of Permanent Hair Dyes and Bladder Cancer Risk,Assessment Strategies for Hair Dyes",,"HC YELLOW NO. 12",,21/10/2010
1326,"3-[[4-[(2-Hydroxyethyl)methylamino]-2-nitrophenyl]amino]-1,2-propanediol and its salts, when used as a substance in hair dye products","173994-75-7 / 102767-27-1",-,"(EC) 2009/1223",,"Opinion concerning Use of Permanent Hair Dyes and Bladder Cancer - Updated 2004,Opinion concerning Hair Dyes without File submitted,Opinion on Personal Use of Hair Dyes and Cancer Risk,Opinion on the Use of Permanent Hair Dyes and Bladder Cancer Risk,Assessment Strategies for Hair Dyes",,"HC BLUE NO. 10",,21/10/2010
